Subtype	Country	No. Seqs	Mean PWD	k	ADCL
C	ZA	362	0.059286905	227	0.036208853
C	ZA	362	0.059286905	228	0.036197286
C	ZA	362	0.059286905	229	0.036142692
C	ZA	362	0.059286905	230	0.036106079
C	ZA	362	0.059286905	231	0.036081217
C	ZA	362	0.059286905	232	0.036045665
C	ZA	362	0.059286905	233	0.036001417
C	ZA	362	0.059286905	234	0.03593641
C	ZA	362	0.059286905	235	0.035913927
C	ZA	362	0.059286905	236	0.035876542
C	ZA	362	0.059286905	237	0.035832367
C	ZA	362	0.059286905	238	0.035786475
C	ZA	362	0.059286905	239	0.035759057
C	ZA	362	0.059286905	240	0.035690041
C	ZA	362	0.059286905	241	0.035641986
C	ZA	362	0.059286905	242	0.035636113
C	ZA	362	0.059286905	243	0.035580904
C	ZA	362	0.059286905	244	0.035537237
C	ZA	362	0.059286905	245	0.035515077
C	ZA	362	0.059286905	246	0.035472241
C	ZA	362	0.059286905	247	0.035436828
C	ZA	362	0.059286905	248	0.035392592
C	ZA	362	0.059286905	249	0.0353428
C	ZA	362	0.059286905	250	0.035292168
C	ZA	362	0.059286905	251	0.035226813
C	ZA	362	0.059286905	252	0.035169867
C	ZA	362	0.059286905	253	0.035122122
C	ZA	362	0.059286905	254	0.035128148
C	ZA	362	0.059286905	255	0.03508241
C	ZA	362	0.059286905	256	0.035053692
C	ZA	362	0.059286905	257	0.034989971
C	ZA	362	0.059286905	258	0.034939273
C	ZA	362	0.059286905	259	0.034879729
C	ZA	362	0.059286905	260	0.03483377
C	ZA	362	0.059286905	261	0.034796421
C	ZA	362	0.059286905	262	0.034754811
C	ZA	362	0.059286905	263	0.034712618
C	ZA	362	0.059286905	264	0.034655219
C	ZA	362	0.059286905	265	0.034597033
C	ZA	362	0.059286905	266	0.034552954
C	ZA	362	0.059286905	267	0.034472553
C	ZA	362	0.059286905	268	0.034402605
C	ZA	362	0.059286905	269	0.034347087
C	ZA	362	0.059286905	270	0.034286544
C	ZA	362	0.059286905	271	0.034212401
C	ZA	362	0.059286905	272	0.034148692
C	ZA	362	0.059286905	273	0.034092255
C	ZA	362	0.059286905	274	0.034026672
C	ZA	362	0.059286905	275	0.033964131
C	ZA	362	0.059286905	276	0.033911692
C	ZA	362	0.059286905	277	0.033824482
C	ZA	362	0.059286905	278	0.033760945
C	ZA	362	0.059286905	279	0.033709022
C	ZA	362	0.059286905	280	0.033663227
C	ZA	362	0.059286905	281	0.033599201
C	ZA	362	0.059286905	282	0.033551685
C	ZA	362	0.059286905	283	0.03347274
C	ZA	362	0.059286905	284	0.033395905
C	ZA	362	0.059286905	285	0.03328711
C	ZA	362	0.059286905	286	0.03319449
C	ZA	362	0.059286905	287	0.033123838
C	ZA	362	0.059286905	288	0.033052046
C	ZA	362	0.059286905	289	0.032997845
C	ZA	362	0.059286905	290	0.032920695
C	ZA	362	0.059286905	291	0.0328469
C	ZA	362	0.059286905	292	0.032771706
C	ZA	362	0.059286905	293	0.032700347
C	ZA	362	0.059286905	294	0.03266421
C	ZA	362	0.059286905	295	0.032584812
C	ZA	362	0.059286905	296	0.032573437
C	ZA	362	0.059286905	297	0.032471771
C	ZA	362	0.059286905	298	0.032373983
C	ZA	362	0.059286905	299	0.032277549
C	ZA	362	0.059286905	300	0.032179103
C	ZA	362	0.059286905	301	0.032124311
C	ZA	362	0.059286905	302	0.032060786
C	ZA	362	0.059286905	303	0.031978116
C	ZA	362	0.059286905	304	0.031887006
C	ZA	362	0.059286905	305	0.031791262
C	ZA	362	0.059286905	306	0.03169778
C	ZA	362	0.059286905	307	0.03146695
C	ZA	362	0.059286905	308	0.031367837
C	ZA	362	0.059286905	309	0.031265745
C	ZA	362	0.059286905	310	0.031050711
C	ZA	362	0.059286905	311	0.030937906
C	ZA	362	0.059286905	312	0.0308611
C	ZA	362	0.059286905	313	0.030847797
C	ZA	362	0.059286905	314	0.03076727
C	ZA	362	0.059286905	315	0.030629498
C	ZA	362	0.059286905	316	0.030543138
C	ZA	362	0.059286905	317	0.030419161
C	ZA	362	0.059286905	318	0.03029084
C	ZA	362	0.059286905	319	0.030157305
C	ZA	362	0.059286905	320	0.030101353
C	ZA	362	0.059286905	321	0.029938785
C	ZM	515	0.05600684	1	0.041880139
C	ZM	515	0.05600684	2	0.04119001
C	ZM	515	0.05600684	3	0.040564666
C	ZM	515	0.05600684	4	0.03998678
C	ZM	515	0.05600684	5	0.039168006
C	ZM	515	0.05600684	6	0.038958319
C	ZM	515	0.05600684	7	0.038554376
C	ZM	515	0.05600684	8	0.038145494
C	ZM	515	0.05600684	9	0.037921182
C	ZM	515	0.05600684	10	0.037735639
C	ZM	515	0.05600684	11	0.037552251
C	ZM	515	0.05600684	12	0.037395097
C	ZM	515	0.05600684	13	0.037100534
C	ZM	515	0.05600684	14	0.036909289
C	ZM	515	0.05600684	15	0.036734483
C	ZM	515	0.05600684	16	0.036550258
C	ZM	515	0.05600684	17	0.036394952
C	ZM	515	0.05600684	18	0.036231997
C	ZM	515	0.05600684	19	0.036077343
C	ZM	515	0.05600684	20	0.035919633
C	ZM	515	0.05600684	21	0.03576807
C	ZM	515	0.05600684	22	0.0356142
C	ZM	515	0.05600684	23	0.035343835
C	ZM	515	0.05600684	24	0.035050827
C	ZM	515	0.05600684	25	0.034699677
C	ZM	515	0.05600684	26	0.034559259
C	ZM	515	0.05600684	27	0.034406674
C	ZM	515	0.05600684	28	0.034273035
C	ZM	515	0.05600684	29	0.034132991
C	ZM	515	0.05600684	30	0.033982912
C	ZM	515	0.05600684	31	0.033845568
C	ZM	515	0.05600684	32	0.033574502
C	ZM	515	0.05600684	33	0.033423165
C	ZM	515	0.05600684	34	0.033150274
C	ZM	515	0.05600684	35	0.033005916
C	ZM	515	0.05600684	36	0.032880791
C	ZM	515	0.05600684	37	0.032748615
C	ZM	515	0.05600684	38	0.032619504
C	ZM	515	0.05600684	39	0.032485272
C	ZM	515	0.05600684	40	0.032344217
C	ZM	515	0.05600684	41	0.032221232
C	ZM	515	0.05600684	42	0.032102942
C	ZM	515	0.05600684	43	0.031809754
C	ZM	515	0.05600684	44	0.031690897
C	ZM	515	0.05600684	45	0.031564473
C	ZM	515	0.05600684	46	0.031439725
C	ZM	515	0.05600684	47	0.031312531
C	ZM	515	0.05600684	48	0.031192731
C	ZM	515	0.05600684	49	0.031083861
C	ZM	515	0.05600684	50	0.030973756
C	ZM	515	0.05600684	51	0.030753077
C	ZM	515	0.05600684	52	0.030566213
C	ZM	515	0.05600684	53	0.030457227
C	ZM	515	0.05600684	54	0.030341231
C	ZM	515	0.05600684	55	0.030143304
C	ZM	515	0.05600684	56	0.030034197
C	ZM	515	0.05600684	57	0.029925922
D	BR	3	0.059530772	1	0.034198463
D	BR	3	0.059530772	2	0.008866154
D	CD	7	0.056906627	1	0.044860698
D	CD	7	0.056906627	2	0.041893148
D	CD	7	0.056906627	3	0.038687794
D	CD	7	0.056906627	4	0.032466697
D	CD	7	0.056906627	5	0.025967656
D	CM	5	0.050858517	1	0.04191686
D	CM	5	0.050858517	2	0.025883447
D	KE	8	0.05767081	1	0.051229118
D	KE	8	0.05767081	2	0.049360188
D	KE	8	0.05767081	3	0.048086648
D	KE	8	0.05767081	4	0.046167037
D	KE	8	0.05767081	5	0.046415337
D	KE	8	0.05767081	6	0.045794174
D	KE	8	0.05767081	7	0.045055664
D	TZ	8	0.064757265	1	0.048177995
D	TZ	8	0.064757265	2	0.040330408
D	TZ	8	0.064757265	3	0.035618745
D	TZ	8	0.064757265	4	0.028116979
D	UG	45	0.048823571	1	0.04324797
D	UG	45	0.048823571	2	0.04164276
D	UG	45	0.048823571	3	0.04098677
D	UG	45	0.048823571	4	0.040618554
D	UG	45	0.048823571	5	0.040221833
D	UG	45	0.048823571	6	0.039823171
D	UG	45	0.048823571	7	0.039474742
D	UG	45	0.048823571	8	0.039202784
D	UG	45	0.048823571	9	0.038881512
D	UG	45	0.048823571	10	0.038629335
D	UG	45	0.048823571	11	0.038287622
D	UG	45	0.048823571	12	0.038060011
D	UG	45	0.048823571	13	0.037772031
D	UG	45	0.048823571	14	0.037540973
D	UG	45	0.048823571	15	0.037265858
D	UG	45	0.048823571	16	0.037118392
D	UG	45	0.048823571	17	0.036904766
D	UG	45	0.048823571	18	0.036661536
D	UG	45	0.048823571	19	0.036469092
D	UG	45	0.048823571	20	0.035883803
D	UG	45	0.048823571	21	0.036047492
D	UG	45	0.048823571	22	0.035837696
D	UG	45	0.048823571	23	0.0356244
D	UG	45	0.048823571	24	0.03537879
D	UG	45	0.048823571	25	0.035180633
D	UG	45	0.048823571	26	0.034943204
D	UG	45	0.048823571	27	0.034547025
D	UG	45	0.048823571	28	0.034307937
D	UG	45	0.048823571	29	0.034203237
D	UG	45	0.048823571	30	0.033731266
D	UG	45	0.048823571	31	0.033385102
D	UG	45	0.048823571	32	0.032954731
D	UG	45	0.048823571	33	0.032577559
D	UG	45	0.048823571	34	0.031994748
D	UG	45	0.048823571	35	0.031380131
D	UG	45	0.048823571	36	0.030744475
D	UG	45	0.048823571	37	0.03006464
D	UG	45	0.048823571	38	0.029524474
F1	AO	3	0.046901306	1	0.04272238
F1	AO	3	0.046901306	2	0.038543453
F1	BR	30	0.052636651	1	0.038845468
F1	BR	30	0.052636651	2	0.037148792
F1	BR	30	0.052636651	3	0.035878887
F1	BR	30	0.052636651	4	0.034656898
F1	BR	30	0.052636651	5	0.033922228
F1	BR	30	0.052636651	6	0.033097172
F1	BR	30	0.052636651	7	0.0323945
F1	BR	30	0.052636651	8	0.031763706
F1	BR	30	0.052636651	9	0.031004193
F1	BR	30	0.052636651	10	0.030533032
F1	BR	30	0.052636651	11	0.029916808
F1	ES	22	0.007443914	1	0.00872596
F2	CM	9	0.055223365	1	0.046651927
F2	CM	9	0.055223365	2	0.039488404
F2	CM	9	0.055223365	3	0.037145504
F2	CM	9	0.055223365	4	0.034729979
F2	CM	9	0.055223365	5	0.031927579
F2	CM	9	0.055223365	6	0.029047476
G	CD	3	0.051937303	1	0.049986801
G	CD	3	0.051937303	2	0.0480363
G	CM	15	0.06634163	1	0.057401737
G	CM	15	0.06634163	2	0.052030868
G	CM	15	0.06634163	3	0.049344468
G	CM	15	0.06634163	4	0.047743207
G	CM	15	0.06634163	5	0.046239298
G	CM	15	0.06634163	6	0.045036431
G	CM	15	0.06634163	7	0.043644167
G	CM	15	0.06634163	8	0.042332171
G	CM	15	0.06634163	9	0.040587084
G	CM	15	0.06634163	10	0.039257828
G	CM	15	0.06634163	11	0.037147245
G	CM	15	0.06634163	12	0.034489942
G	CM	15	0.06634163	13	0.031055177
G	CM	15	0.06634163	14	0.031053395
G	CU	3	0.032201201	1	0.028307214
G	ES	19	0.032225586	1	0.024113662
G	NG	26	0.058525298	1	0.048979258
G	NG	26	0.058525298	2	0.046816194
G	NG	26	0.058525298	3	0.046140431
G	NG	26	0.058525298	4	0.045446725
G	NG	26	0.058525298	5	0.045098471
G	NG	26	0.058525298	6	0.044733536
G	NG	26	0.058525298	7	0.044368548
G	NG	26	0.058525298	8	0.04385199
G	NG	26	0.058525298	9	0.043530207
G	NG	26	0.058525298	10	0.043118065
G	NG	26	0.058525298	11	0.042737715
G	NG	26	0.058525298	12	0.04212935
G	NG	26	0.058525298	13	0.041928415
G	NG	26	0.058525298	14	0.041477149
G	NG	26	0.058525298	15	0.041046
G	NG	26	0.058525298	16	0.04063919
G	NG	26	0.058525298	17	0.040073593
G	NG	26	0.058525298	18	0.039294615
G	NG	26	0.058525298	19	0.038856838
G	NG	26	0.058525298	20	0.038591799
G	NG	26	0.058525298	21	0.037737753
G	NG	26	0.058525298	22	0.03687533
G	NG	26	0.058525298	23	0.034629099
G	NG	26	0.058525298	24	0.031821334
G	NG	26	0.058525298	25	0.024852894
G	PT	3	0.023362018	1	0.021905353
H	CD	4	0.067778942	1	0.063796456
H	CD	4	0.067778942	2	0.057546727
H	CD	4	0.067778942	3	0.05701745
J	CD	3	0.066731149	1	0.060332125
J	CD	3	0.066731149	2	0.0539331
